,0,1,2
509,BX1,122400,2014-08-08 21:07:25
510,BX1,120900,2014-08-08 21:07:29
511,BX1,122400,2014-08-08 21:07:30
512,BX1,124800,2014-08-08 21:08:14
513,BX1,125700,2014-08-08 21:08:19
514,BX1,121000,2014-08-08 21:08:24
515,BX1,122400,2014-08-08 21:08:28
516,BX1,120900,2014-08-08 21:08:31
517,BX1,122400,2014-08-08 21:08:32
518,BX1,122400,2014-08-08 21:08:59
519,BX1,120900,2014-08-08 21:09:03
520,BX1,122400,2014-08-08 21:09:05
521,BX1,124800,2014-08-08 21:09:16
522,BX1,125700,2014-08-08 21:09:21
523,BX1,121000,2014-08-08 21:09:27
524,BX1,124800,2014-08-08 21:09:48
525,BX1,125700,2014-08-08 21:09:53
526,BX1,121000,2014-08-08 21:09:59
527,BX1,122400,2014-08-08 21:10:02
528,BX1,120900,2014-08-08 21:10:06
529,BX1,122400,2014-08-08 21:10:09
530,BX1,124800,2014-08-08 21:10:19
531,BX1,125700,2014-08-08 21:10:25
532,BX1,124800,2014-08-08 21:10:50
533,BX1,125700,2014-08-08 21:10:56
534,BX1,121000,2014-08-08 21:11:02
535,BX1,122400,2014-08-08 21:11:06
536,BX1,120900,2014-08-08 21:11:09
537,BX1,122400,2014-08-08 21:11:13
538,BX1,122400,2014-08-08 21:11:39
539,BX1,120900,2014-08-08 21:11:41
540,BX1,122400,2014-08-08 21:11:45
541,BX1,124800,2014-08-08 21:11:52
542,BX1,125700,2014-08-08 21:11:58
543,BX1,120700,2014-08-08 21:11:59
544,BX1,121000,2014-08-08 21:12:05
545,BX1,122400,2014-08-08 21:12:11
546,BX1,120900,2014-08-08 21:12:12
547,BX1,121000,2014-08-08 21:12:36
548,BX1,122400,2014-08-08 21:12:42
549,BX1,120900,2014-08-08 21:12:44
550,BX1,122400,2014-08-08 21:12:49
551,BX1,124800,2014-08-08 21:12:55
552,BX1,125700,2014-08-08 21:13:01
553,BX1,124800,2014-08-08 21:13:27
554,BX1,125700,2014-08-08 21:13:32
555,BX1,121000,2014-08-08 21:13:39
556,BX1,122400,2014-08-08 21:13:46
557,BX1,120900,2014-08-08 21:13:47
558,BX1,122400,2014-08-08 21:13:52
559,BX1,124800,2014-08-08 21:13:59
560,BX1,120900,2014-08-08 21:14:18
561,BX1,122400,2014-08-08 21:14:18
562,BX1,122400,2014-08-08 21:14:24
563,BX1,124800,2014-08-08 21:14:30
564,BX1,125700,2014-08-08 21:14:35
565,BX1,121000,2014-08-08 21:14:42
566,BX1,121000,2014-08-08 21:15:13
567,BX1,122400,2014-08-08 21:15:20
568,BX1,120900,2014-08-08 21:15:21
569,BX1,122400,2014-08-08 21:15:28
570,BX1,124800,2014-08-08 21:15:33
571,BX1,125700,2014-08-08 21:15:38
572,BX1,121000,2014-08-08 21:15:44
573,BX1,120900,2014-08-08 21:15:52
574,BX1,122400,2014-08-08 21:15:52
575,BX1,125700,2014-08-08 21:16:09
576,BX1,121000,2014-08-08 21:16:16
577,BX1,120900,2014-08-08 21:16:23
578,BX1,122400,2014-08-08 21:16:23
579,BX1,122400,2014-08-08 21:16:32
580,BX1,124800,2014-08-08 21:16:36
581,BX1,125700,2014-08-08 21:16:41
582,BX1,121000,2014-08-08 21:16:47
583,BX1,125700,2014-08-08 21:17:12
584,BX1,121000,2014-08-08 21:17:18
585,BX1,120900,2014-08-08 21:17:26
586,BX1,122400,2014-08-08 21:17:26
587,BX1,122400,2014-08-08 21:17:36
588,BX1,124800,2014-08-08 21:17:40
589,BX1,122400,2014-08-08 21:17:57
590,BX1,120900,2014-08-08 21:17:58
591,BX1,122400,2014-08-08 21:18:07
592,BX1,124800,2014-08-08 21:18:11
593,BX1,125700,2014-08-08 21:18:15
594,BX1,121000,2014-08-08 21:18:23
595,BX1,122400,2014-08-08 21:18:28
596,BX1,120900,2014-08-08 21:18:30
597,BX1,122400,2014-08-08 21:19:00
598,BX1,120900,2014-08-08 21:19:01
599,BX1,122400,2014-08-08 21:19:11
600,BX1,124800,2014-08-08 21:19:15
601,BX1,125700,2014-08-08 21:19:18
602,BX1,121000,2014-08-08 21:19:26
603,BX1,122400,2014-08-08 21:19:42
604,BX1,124800,2014-08-08 21:19:46
605,BX1,125700,2014-08-08 21:19:50
606,BX1,121000,2014-08-08 21:19:58
607,BX1,122400,2014-08-08 21:20:02
608,BX1,120900,2014-08-08 21:20:05
609,BX1,125700,2014-08-08 21:20:24
610,BX1,120900,2014-08-08 21:20:36
611,BX1,122400,2014-08-08 21:20:46
612,BX1,124800,2014-08-08 21:20:50
613,BX1,125700,2014-08-08 21:20:59
614,BX1,121000,2014-08-08 21:21:01
615,BX1,122400,2014-08-08 21:21:05
616,BX1,120900,2014-08-08 21:21:08
617,BX1,122400,2014-08-08 21:21:18
618,BX1,122400,2014-08-08 21:21:36
619,BX1,120900,2014-08-08 21:21:40
620,BX1,122400,2014-08-08 21:21:49
621,BX1,124800,2014-08-08 21:21:53
622,BX1,121000,2014-08-08 21:22:04
623,BX1,122400,2014-08-08 21:22:07
624,BX1,120900,2014-08-08 21:22:13
625,BX1,121000,2014-08-08 21:22:36
626,BX1,122400,2014-08-08 21:22:39
627,BX1,120900,2014-08-08 21:22:44
628,BX1,122400,2014-08-08 21:22:52
629,BX1,125700,2014-08-08 21:22:54
630,BX1,124800,2014-08-08 21:22:57
631,BX1,122400,2014-08-08 21:23:24
632,BX1,125700,2014-08-08 21:23:28
633,BX1,124800,2014-08-08 21:23:29
634,BX1,121000,2014-08-08 21:23:39
635,BX1,122400,2014-08-08 21:23:41
636,BX1,120900,2014-08-08 21:23:48
637,BX1,122400,2014-08-08 21:24:12
638,BX1,120900,2014-08-08 21:24:19
639,BX1,122400,2014-08-08 21:24:27
640,BX1,124800,2014-08-08 21:24:32
641,BX1,121000,2014-08-08 21:24:41
642,BX1,125700,2014-08-08 21:24:42
643,BX1,122400,2014-08-08 21:24:44
644,BX1,120900,2014-08-08 21:24:50
645,BX1,121000,2014-08-08 21:25:13
646,BX1,122400,2014-08-08 21:25:15
647,BX1,125700,2014-08-08 21:25:16
648,BX1,120900,2014-08-08 21:25:22
649,BX1,122400,2014-08-08 21:25:31
650,BX1,124800,2014-08-08 21:25:37
651,BX1,122400,2014-08-08 21:26:02
652,BX1,124800,2014-08-08 21:26:08
653,BX1,121000,2014-08-08 21:26:17
654,BX1,122400,2014-08-08 21:26:17
655,BX1,125700,2014-08-08 21:26:24
656,BX1,120900,2014-08-08 21:26:25
657,BX1,122400,2014-08-08 21:26:33
658,BX1,125700,2014-08-08 21:26:56
659,BX1,122400,2014-08-08 21:27:06
660,BX1,124800,2014-08-08 21:27:10
661,BX1,121000,2014-08-08 21:27:20
662,BX1,122400,2014-08-08 21:27:20
663,BX1,122400,2014-08-08 21:27:51
664,BX1,121000,2014-08-08 21:27:52
665,BX1,120900,2014-08-08 21:28:00
666,BX1,125700,2014-08-08 21:28:04
667,BX1,122400,2014-08-08 21:28:09
668,BX1,124800,2014-08-08 21:28:13
669,BX1,121000,2014-08-08 21:28:23
670,BX1,122400,2014-08-08 21:28:23
671,BX1,124800,2014-08-08 21:28:44
672,BX1,122400,2014-08-08 21:28:54
673,BX1,121000,2014-08-08 21:28:56
674,BX1,120900,2014-08-08 21:29:04
675,BX1,122400,2014-08-08 21:29:11
676,BX1,125700,2014-08-08 21:29:13
677,BX1,120900,2014-08-08 21:29:36
678,BX1,122400,2014-08-08 21:29:42
679,BX1,125700,2014-08-08 21:29:47
680,BX1,124800,2014-08-08 21:29:48
681,BX1,122400,2014-08-08 21:29:56
682,BX1,120900,2014-08-08 21:30:08
683,BX1,122400,2014-08-08 21:30:12
684,BX1,120900,2014-08-08 21:30:40
685,BX1,122400,2014-08-08 21:30:44
686,BX1,124800,2014-08-08 21:30:51
687,BX1,125700,2014-08-08 21:30:55
688,BX1,122400,2014-08-08 21:30:59
689,BX1,125700,2014-08-08 21:31:29
690,BX1,122400,2014-08-08 21:31:31
691,BX1,122400,2014-08-08 21:31:46
692,BX1,120900,2014-08-08 21:31:47
693,BX1,124800,2014-08-08 21:31:53
694,BX1,120900,2014-08-08 21:32:20
695,BX1,124800,2014-08-08 21:32:24
696,BX1,122400,2014-08-08 21:32:35
697,BX1,125700,2014-08-08 21:32:35
698,BX1,122400,2014-08-08 21:32:50
699,BX1,122400,2014-08-08 21:33:07
700,BX1,122400,2014-08-08 21:33:20
701,BX1,120900,2014-08-08 21:33:26
702,BX1,124800,2014-08-08 21:33:27
703,BX1,125700,2014-08-08 21:33:38
704,BX1,122400,2014-08-08 21:34:25
705,BX1,124800,2014-08-08 21:34:30
706,BX1,122400,2014-08-08 21:34:37
707,BX1,125700,2014-08-08 21:34:41
708,BX1,124800,2014-08-08 21:35:01
709,BX1,122400,2014-08-08 21:35:10
710,BX1,125700,2014-08-08 21:35:12
711,BX1,122400,2014-08-08 21:35:28
712,BX1,124800,2014-08-08 21:35:32
713,BX1,122400,2014-08-08 21:36:00
714,BX1,124800,2014-08-08 21:36:03
715,BX1,122400,2014-08-08 21:36:13
716,BX1,125700,2014-08-08 21:36:15
717,BX1,122400,2014-08-08 21:37:04
718,BX1,124800,2014-08-08 21:37:05
719,BX1,122400,2014-08-08 21:37:15
720,BX1,125700,2014-08-08 21:37:18
721,BX1,122400,2014-08-08 21:37:46
722,BX1,125700,2014-08-08 21:37:49
723,BX1,122400,2014-08-08 21:38:07
724,BX1,124800,2014-08-08 21:38:08
725,BX1,122400,2014-08-08 21:38:39
726,BX1,124800,2014-08-08 21:38:39
727,BX1,122400,2014-08-08 21:38:49
728,BX1,125700,2014-08-08 21:38:53
729,BX1,124800,2014-08-08 21:39:10
730,BX1,122400,2014-08-08 21:39:11
731,BX1,124800,2014-08-08 21:39:41
732,BX1,122400,2014-08-08 21:39:43
733,BX1,122400,2014-08-08 21:39:51
734,BX1,125700,2014-08-08 21:39:56
735,BX1,125700,2014-08-08 21:40:27
736,BX1,124800,2014-08-08 21:40:44
737,BX1,122400,2014-08-08 21:40:47
738,BX1,122400,2014-08-08 21:40:54
739,BX1,125700,2014-08-08 21:40:58
740,BX1,124800,2014-08-08 21:41:15
741,BX1,122400,2014-08-08 21:41:18
742,BX1,125700,2014-08-08 21:41:30
743,BX1,124800,2014-08-08 21:42:17
744,BX1,122400,2014-08-08 21:42:21
745,BX1,125700,2014-08-08 21:42:32
746,BX1,124800,2014-08-08 21:43:20
747,BX1,122400,2014-08-08 21:43:26
748,BX1,125700,2014-08-08 21:43:35
749,BX1,125700,2014-08-08 21:44:06
750,BX1,124800,2014-08-08 21:44:24
751,BX1,122400,2014-08-08 21:44:29
752,BX1,122400,2014-08-08 21:45:01
753,BX1,125700,2014-08-08 21:45:08
754,BX1,124800,2014-08-08 21:45:27
755,BX1,124800,2014-08-08 21:45:58
756,BX1,122400,2014-08-08 21:46:03
757,BX1,125700,2014-08-08 21:46:11
758,BX1,124800,2014-08-08 21:47:01
759,BX1,122400,2014-08-08 21:47:07
760,BX1,125700,2014-08-08 21:47:14
761,BX1,122400,2014-08-08 21:47:39
762,BX1,125700,2014-08-08 21:47:45
763,BX1,124800,2014-08-08 21:48:04
764,BX1,122400,2014-08-08 21:48:11
765,BX1,124800,2014-08-08 21:48:36
766,BX1,122400,2014-08-08 21:48:43
767,BX1,125700,2014-08-08 21:48:49
768,BX1,124800,2014-08-08 21:49:41
769,BX1,122400,2014-08-08 21:49:46
770,BX1,125700,2014-08-08 21:49:52
771,BX1,122400,2014-08-08 21:50:18
772,BX1,125700,2014-08-08 21:50:24
773,BX1,124800,2014-08-08 21:50:44
774,BX1,124800,2014-08-08 21:51:15
775,BX1,130900,2014-08-08 21:51:23
776,BX1,125700,2014-08-08 21:51:27
777,BX1,124800,2014-08-08 21:52:18
778,BX1,130900,2014-08-08 21:52:24
779,BX1,125700,2014-08-08 21:52:29
780,BX1,124800,2014-08-08 21:52:50
781,BX1,130900,2014-08-08 21:52:55
782,BX1,125700,2014-08-08 21:53:01
783,BX1,124800,2014-08-08 21:53:22
784,BX1,124800,2014-08-08 21:53:54
785,BX1,125700,2014-08-08 21:54:04
786,BX1,125700,2014-08-08 21:54:35
787,BX1,124800,2014-08-08 21:54:56
788,BX1,124800,2014-08-08 21:55:27
789,BX1,125700,2014-08-08 21:55:39
790,BX1,124800,2014-08-08 21:55:59
791,BX1,124800,2014-08-08 21:56:30
792,BX1,125700,2014-08-08 21:56:44
793,BX1,125700,2014-08-08 21:57:15
794,BX1,124800,2014-08-08 21:57:33
795,BX1,125700,2014-08-08 21:57:47
796,BX1,125700,2014-08-08 21:58:18
797,BX1,124800,2014-08-08 21:58:35
798,BX1,125700,2014-08-08 21:58:49
799,BX1,124800,2014-08-08 21:59:09
800,BX1,124800,2014-08-08 22:00:12
801,BX1,127000,2014-08-08 22:01:16
802,BX1,127000,2014-08-08 22:01:47
803,BX1,127000,2014-08-08 22:02:51
804,BX1,127000,2014-08-08 22:03:54
805,BX1,127000,2014-08-08 22:04:25
806,BX1,127000,2014-08-08 22:05:29
807,BX1,127000,2014-08-08 22:06:01
808,BX1,127000,2014-08-08 22:07:08
809,BX1,127000,2014-08-08 22:08:14
810,BX1,127000,2014-08-08 22:08:48
811,BX1,127000,2014-08-08 22:09:54
812,BX1,127000,2014-08-08 22:10:28
813,BX1,127000,2014-08-08 22:12:08
814,BX1,127000,2014-08-08 22:15:54
815,BX1,133400,2014-08-08 22:16:27
816,BX1,133400,2014-08-08 22:17:29
817,BX1,133400,2014-08-08 22:18:32
818,BX1,133400,2014-08-08 22:19:04
819,BX1,133400,2014-08-08 22:20:06
820,BX1,133400,2014-08-08 22:20:38
821,BX1,133400,2014-08-08 22:21:09
822,BX1,133400,2014-08-08 22:21:40
823,BX1,133400,2014-08-08 22:22:11
824,BX1,133400,2014-08-08 22:22:42
825,BX1,133400,2014-08-08 22:23:45
826,BX1,133400,2014-08-08 22:24:17
827,BX1,133400,2014-08-08 22:25:19
828,BX1,133400,2014-08-08 22:25:51
829,BX1,133400,2014-08-08 22:26:53
830,BX1,133400,2014-08-08 22:27:56
831,BX1,133400,2014-08-08 22:28:27
832,BX1,133400,2014-08-08 22:29:30
833,BX1,133400,2014-08-08 22:30:37
834,BX1,133400,2014-08-08 22:31:08
835,BX1,133400,2014-08-08 22:31:48
836,BX1,133400,2014-08-08 22:32:51
837,BX1,133400,2014-08-08 22:33:54
838,BX1,133400,2014-08-08 22:34:25
839,BX1,133400,2014-08-08 22:35:30
840,BX1,133400,2014-08-08 22:36:01
841,BX1,133400,2014-08-08 22:36:33
842,BX1,133400,2014-08-08 22:37:04
843,BX1,133400,2014-08-08 22:38:08
844,BX1,133400,2014-08-08 22:38:39
845,BX1,133400,2014-08-08 22:39:11
846,BX1,133400,2014-08-08 22:39:43
847,BX1,133400,2014-08-08 22:40:14
848,BX1,133400,2014-08-08 22:40:46
849,BX1,133400,2014-08-08 22:41:49
850,BX1,133400,2014-08-08 22:42:20
851,BX1,133400,2014-08-08 22:43:23
852,BX1,133400,2014-08-08 22:44:26
853,BX1,133400,2014-08-08 22:44:58
854,BX1,133400,2014-08-08 22:46:01
855,BX1,133400,2014-08-08 22:46:33
856,BX1,133400,2014-08-08 22:47:35
857,BX1,133400,2014-08-08 22:48:38
858,BX1,133400,2014-08-08 22:49:09
859,BX1,133400,2014-08-08 22:50:12
860,BX1,133400,2014-08-08 22:51:14
861,BX1,133400,2014-08-08 22:51:46
862,BX1,133400,2014-08-08 22:52:48
863,BX1,133400,2014-08-08 22:53:19
864,BX1,133400,2014-08-08 22:54:22
865,BX1,133400,2014-08-08 22:54:53
866,BX1,133400,2014-08-08 22:55:57
867,BX1,133400,2014-08-08 22:57:02
868,BX1,133400,2014-08-08 22:57:34
869,BX1,133400,2014-08-08 22:58:37
870,BX1,133400,2014-08-08 22:59:08
871,BX1,133400,2014-08-08 23:00:12
872,BX1,133400,2014-08-08 23:01:15
873,BX1,133400,2014-08-08 23:01:47
874,BX1,133400,2014-08-08 23:02:49
875,BX1,133400,2014-08-08 23:03:52
876,BX1,133400,2014-08-08 23:04:24
877,BX1,134200,2014-08-08 23:04:39
878,BX1,134200,2014-08-08 23:05:11
879,BX1,133400,2014-08-08 23:05:27
880,BX1,133400,2014-08-08 23:05:58
881,BX1,134200,2014-08-08 23:06:15
882,BX1,134200,2014-08-08 23:06:46
883,BX1,133400,2014-08-08 23:07:01
884,BX1,133400,2014-08-08 23:08:04
885,BX1,133400,2014-08-08 23:08:36
886,BX1,133400,2014-08-08 23:09:38
887,BX1,133400,2014-08-08 23:10:09
888,BX1,133400,2014-08-08 23:11:11
889,BX1,133400,2014-08-08 23:11:42
890,BX1,133400,2014-08-08 23:12:13
891,BX1,141400,2014-08-08 23:29:02
892,BX1,141400,2014-08-08 23:29:34
893,BX1,141400,2014-08-08 23:30:40
894,BX1,141400,2014-08-08 23:31:13
895,BX1,141400,2014-08-08 23:32:20
896,BX1,141400,2014-08-08 23:32:53
897,BX1,141400,2014-08-08 23:33:59
898,BX1,141400,2014-08-08 23:34:33
899,BX1,141400,2014-08-08 23:35:39
900,BX1,141400,2014-08-08 23:36:13
901,BX1,141400,2014-08-08 23:37:17
902,BX1,141400,2014-08-08 23:37:48
903,BX1,141400,2014-08-08 23:38:51
904,BX1,141400,2014-08-08 23:39:22
905,BX1,141400,2014-08-08 23:40:25
906,BX1,141400,2014-08-08 23:40:57
907,BX1,141400,2014-08-08 23:42:01
908,BX1,141400,2014-08-08 23:42:31
909,BX1,141400,2014-08-08 23:43:36
910,BX1,141400,2014-08-08 23:44:07
911,BX1,141400,2014-08-08 23:45:09
912,BX1,141400,2014-08-08 23:45:41
913,BX1,141400,2014-08-08 23:46:12
914,BX1,141400,2014-08-08 23:46:44
915,BX1,141400,2014-08-08 23:47:15
916,BX1,141400,2014-08-08 23:48:18
917,BX1,141400,2014-08-08 23:48:49
918,BX1,141400,2014-08-08 23:49:51
919,BX1,141400,2014-08-08 23:50:23
920,BX1,141400,2014-08-08 23:51:26
921,BX1,141400,2014-08-08 23:51:58
922,BX1,141400,2014-08-08 23:53:00
923,BX1,141400,2014-08-08 23:53:31
924,BX1,141400,2014-08-08 23:54:03
925,BX1,141400,2014-08-08 23:55:06
926,BX1,141400,2014-08-08 23:55:38
927,BX1,141400,2014-08-08 23:56:41
928,BX1,141400,2014-08-08 23:57:14
929,BX1,141400,2014-08-08 23:58:17
930,BX1,141400,2014-08-08 23:58:48
931,BX1,141400,2014-08-08 23:59:52
932,BX1,141400,2014-08-09 00:00:23
933,BX1,141400,2014-08-09 00:01:25
934,BX1,141400,2014-08-09 00:01:56
935,BX1,141400,2014-08-09 00:02:58
936,BX1,141400,2014-08-09 00:03:30
937,BX1,141400,2014-08-09 00:04:32
938,BX1,141400,2014-08-09 00:05:03
939,BX1,141400,2014-08-09 00:06:06
940,BX1,141400,2014-08-09 00:06:37
941,BX1,141400,2014-08-09 00:07:40
942,BX1,141400,2014-08-09 00:08:11
943,BX1,141400,2014-08-09 00:09:13
944,BX1,141400,2014-08-09 00:09:44
945,BX1,141400,2014-08-09 00:10:47
946,BX1,141400,2014-08-09 00:11:18
947,BX1,141400,2014-08-09 00:12:21
948,BX1,141400,2014-08-09 00:12:52
949,BX1,141400,2014-08-09 00:13:54
950,BX1,141400,2014-08-09 00:14:25
951,BX1,141400,2014-08-09 00:14:57
952,BX1,141400,2014-08-09 00:15:59
953,BX1,141400,2014-08-09 00:16:32
954,BX1,141400,2014-08-09 00:17:34
955,BX1,141400,2014-08-09 00:18:05
956,BX1,141400,2014-08-09 00:19:09
957,BX1,141400,2014-08-09 00:19:40
958,BX1,141400,2014-08-09 00:20:43
959,BX1,141400,2014-08-09 00:21:15
960,BX1,141400,2014-08-09 00:22:17
961,BX1,141400,2014-08-09 00:22:48
962,BX1,141400,2014-08-09 00:23:21
963,BX1,141400,2014-08-09 00:23:52
964,BX1,141400,2014-08-09 00:24:57
965,BX1,141400,2014-08-09 00:25:28
966,BX1,141400,2014-08-09 00:26:32
967,BX1,141400,2014-08-09 00:27:05
968,BX1,141400,2014-08-09 00:27:37
969,BX1,141400,2014-08-09 00:28:08
970,BX1,141400,2014-08-09 00:29:12
971,BX1,141400,2014-08-09 00:29:43
972,BX1,141400,2014-08-09 00:30:14
973,BX1,141400,2014-08-09 00:31:17
974,BX1,141400,2014-08-09 00:31:33
975,BX1,141400,2014-08-09 00:31:49
976,BX1,141400,2014-08-09 00:32:20
977,BX1,141400,2014-08-09 00:32:37
978,BX1,141400,2014-08-09 00:33:22
979,BX1,141400,2014-08-09 00:33:54
980,BX1,141400,2014-08-09 00:34:57
981,BX1,141400,2014-08-09 00:35:28
982,BX1,141400,2014-08-09 00:36:00
983,BX1,141400,2014-08-09 00:37:02
984,BX1,141400,2014-08-09 00:37:34
985,BX1,141400,2014-08-09 00:38:36
986,BX1,141400,2014-08-09 00:39:39
987,BX1,141400,2014-08-09 00:40:10
988,BX1,141400,2014-08-09 00:40:43
989,BX1,141400,2014-08-09 00:41:49
990,BX1,141400,2014-08-09 00:42:22
991,BX1,141400,2014-08-09 00:42:55
992,BX1,141400,2014-08-09 00:44:02
993,BX1,141400,2014-08-09 00:44:35
994,BX1,141400,2014-08-09 00:45:09
995,BX1,141400,2014-08-09 00:46:15
996,BX1,141400,2014-08-09 00:46:48
997,BX1,141400,2014-08-09 00:47:55
998,BX1,141400,2014-08-09 00:48:29
999,BX1,141400,2014-08-09 00:49:02
1000,BX1,148600,2014-08-09 00:50:05
1001,BX1,148600,2014-08-09 00:50:37
1002,BX1,148600,2014-08-09 00:51:08
1003,BX1,148600,2014-08-09 00:52:10
1004,BX1,148600,2014-08-09 00:52:41
1005,BX1,148600,2014-08-09 00:53:12
1006,BX1,148600,2014-08-09 00:54:16
1007,BX1,148600,2014-08-09 00:54:48
1008,BX1,148600,2014-08-09 00:55:21
1009,BX1,148600,2014-08-09 00:55:53
1010,BX1,148600,2014-08-09 00:56:25
1011,BX1,148600,2014-08-09 00:57:28
1012,BX1,148600,2014-08-09 00:58:00
1013,BX1,148600,2014-08-09 00:58:31
